Major_Name	Name	Ensembl	Marker	Coefficient
AC	AC_44	ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	0.20521512426847827
AC	AC_44	ENSMUSG00000050587	Lrrc4c	0.20514301714144176
AC	AC_44	ENSMUSG00000032291	Crabp1	0.20395973672550646
AC	AC_44	ENSMUSG00000022307	Oxr1	0.2028575159646553
AC	AC_44	ENSMUSG00000018451	6330403K07Rik	0.2026947298177353
AC	AC_44	ENSMUSG00000043531	Sorcs1	0.202656805778898
AC	AC_44	ENSMUSG00000071424	Grid2	0.17993019573103844
AC	AC_44	ENSMUSG00000032036	Kirrel3	0.16609404253081084
AC	AC_44	ENSMUSG00000075270	Pde11a	0.16450571102988856
AC	AC_44	ENSMUSG00000055421	Pcdh9	0.1576099666011917
AC	AC_44	ENSMUSG00000034098	Fstl5	0.15509771203039238
AC	AC_44	ENSMUSG00000042453	Reln	0.1507272289653576
AC	AC_44	ENSMUSG00000027777	Schip1	0.14816009037789296
AC	AC_44	ENSMUSG00000036815	Dpp10	0.1464223763062216
AC	AC_44	ENSMUSG00000056258	Kcnq3	0.14612432173578263
AC	AC_44	ENSMUSG00000092341	Malat1	-0.28375143403740777
AC	AC_44	ENSMUSG00000049336	Tenm2	-0.230120641112276
AC	AC_44	ENSMUSG00000066392	Nrxn3	-0.19042444809884795
AC	AC_44	ENSMUSG00000064357	mt-Atp6	-0.17012923575077113
AC	AC_44	ENSMUSG00000037161	Mgarp	-0.16077063963485166
AC	AC_44	ENSMUSG00000036192	Rorb	-0.1596680613048993
AC	AC_44	ENSMUSG00000064351	mt-Co1	-0.15383951327110207
AC	AC_44	ENSMUSG00000063063	Ctnna2	-0.14785765985469096
AC	AC_44	ENSMUSG00000003657	Calb2	-0.14444568500644359
AC	AC_44	ENSMUSG00000070866	Zfp804a	-0.13186312462943445
AC	AC_44	ENSMUSG00000053477	Tcf4	-0.13119376166563776
AC	AC_44	ENSMUSG00000056755	Grm7	-0.12853905620730896
AC	AC_44	ENSMUSG00000039714	Cplx3	-0.12510505911804087
AC	AC_44	ENSMUSG00000048332	Lhfp	-0.12479085485224463
AC	AC_44	ENSMUSG00000034912	Mdga2	-0.12462019077597414
AC	AC_44	ENSMUSG00000064341	mt-Nd1	-0.12418363124118012
AC	AC_44	ENSMUSG00000049690	Nckap5	-0.12007692803704555
AC	AC_44	ENSMUSG00000064370	mt-Cytb	-0.11990178536250909
AC	AC_44	ENSMUSG00000064358	mt-Co3	-0.1198302928593298
AC	AC_44	ENSMUSG00000115783	Bc1	-0.11810386142381302
AC	AC_45	ENSMUSG00000045103	Dmd	0.27678204183487165
AC	AC_45	ENSMUSG00000019888	Mgat4c	0.27667716886020766
AC	AC_45	ENSMUSG00000032036	Kirrel3	0.27602514440795434
AC	AC_45	ENSMUSG00000052613	Pcdh15	0.2644488982107604
AC	AC_45	ENSMUSG00000020181	Nav3	0.2558799166029215
AC	AC_45	ENSMUSG00000056222	Spock1	0.21415329013478354
AC	AC_45	ENSMUSG00000039717	Ralyl	0.20759011944662722
AC	AC_45	ENSMUSG00000053465	Hs6st3	0.1982141302382298
AC	AC_45	ENSMUSG00000067786	Nnat	0.18639332831514976
AC	AC_45	ENSMUSG00000055430	Nap1l5	0.1837796568604954
AC	AC_45	ENSMUSG00000049775	Tmsb4x	0.18306562324572925
AC	AC_45	ENSMUSG00000060924	Csmd1	0.18294324202756296
AC	AC_45	ENSMUSG00000074505	Fat3	0.17773627375695455
AC	AC_45	ENSMUSG00000053519	Kcnip1	0.17596950880352055
AC	AC_45	ENSMUSG00000036815	Dpp10	0.17124704354648793
AC	AC_45	ENSMUSG00000022892	App	0.16858410076619734
AC	AC_45	ENSMUSG00000060534	Dcc	0.16853137584637737
AC	AC_45	ENSMUSG00000063887	Nlgn1	0.16728161378124692
AC	AC_45	ENSMUSG00000026826	Nr4a2	0.1655434606244202
AC	AC_45	ENSMUSG00000062209	Erbb4	0.15963557259167221
AC	AC_45	ENSMUSG00000092341	Malat1	-0.4321783062670031
AC	AC_45	ENSMUSG00000037161	Mgarp	-0.28792906920496286
AC	AC_45	ENSMUSG00000061080	Lsamp	-0.28572707568241085
AC	AC_45	ENSMUSG00000090223	Pcp4	-0.24459778887052247
AC	AC_45	ENSMUSG00000021699	Pde4d	-0.22353788450208367
AC	AC_45	ENSMUSG00000066392	Nrxn3	-0.1934715524753956
AC	AC_45	ENSMUSG00000034813	Grip1	-0.1909972746470616
AC	AC_45	ENSMUSG00000029088	Kcnip4	-0.18701843498091528
AC	AC_45	ENSMUSG00000016559	H3f3b	-0.18569321070188807
AC	AC_45	ENSMUSG00000052572	Dlg2	-0.17923434948522032
AC	AC_45	ENSMUSG00000040037	Negr1	-0.17640963448314156
AC	AC_45	ENSMUSG00000064115	Cadm2	-0.17544724802031372
AC	AC_45	ENSMUSG00000048332	Lhfp	-0.17232922508684378
AC	AC_45	ENSMUSG00000055421	Pcdh9	-0.16683181458876437
AC	AC_45	ENSMUSG00000070866	Zfp804a	-0.16677225865208767
AC	AC_45	ENSMUSG00000021647	Cartpt	-0.1594705231847045
AC	AC_45	ENSMUSG00000056073	Grik2	-0.15832234444084306
AC	AC_45	ENSMUSG00000001270	Ckb	-0.15352682924588007
AC	AC_45	ENSMUSG00000043531	Sorcs1	-0.15267119159937703
AC	AC_45	ENSMUSG00000049690	Nckap5	-0.15092524293981074
AC	AC_46	ENSMUSG00000039488	Cntn5	0.34424074153795364
AC	AC_46	ENSMUSG00000045532	C1ql1	0.318150448081236
AC	AC_46	ENSMUSG00000008658	Rbfox1	0.27501728911615236
AC	AC_46	ENSMUSG00000043336	Filip1l	0.2483920123631782
AC	AC_46	ENSMUSG00000022054	Nefm	0.2376236342569935
AC	AC_46	ENSMUSG00000022055	Nefl	0.20390974753575355
AC	AC_46	ENSMUSG00000035566	Pcdh17	0.19840449384432657
AC	AC_46	ENSMUSG00000070866	Zfp804a	0.19089851690034407
AC	AC_46	ENSMUSG00000059742	Kcnh7	0.19018979849527914
AC	AC_46	ENSMUSG00000036264	Fstl4	0.18543264842568363
AC	AC_46	ENSMUSG00000041120	Nbl1	0.18269956113934996
AC	AC_46	ENSMUSG00000036907	C1ql2	0.17209345822690972
AC	AC_46	ENSMUSG00000060961	Slc4a4	0.159806563058054
AC	AC_46	ENSMUSG00000025592	Dach2	0.1586172469989705
AC	AC_46	ENSMUSG00000069601	Ank3	0.15176715523459802
AC	AC_46	ENSMUSG00000019888	Mgat4c	0.14891622148272948
AC	AC_46	ENSMUSG00000052572	Dlg2	0.14704004415824423
AC	AC_46	ENSMUSG00000039683	Sdk1	0.14630435258337673
AC	AC_46	ENSMUSG00000010175	Prox1	0.1411280778002968
AC	AC_46	ENSMUSG00000030064	Frmd4b	0.14073041837832181
AC	AC_46	ENSMUSG00000092341	Malat1	-0.36391922039246577
AC	AC_46	ENSMUSG00000050587	Lrrc4c	-0.3356330240711593
AC	AC_46	ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	-0.2891881032439916
AC	AC_46	ENSMUSG00000023868	Pde10a	-0.2354159103427973
AC	AC_46	ENSMUSG00000049336	Tenm2	-0.20943182970898291
AC	AC_46	ENSMUSG00000063626	Unc5d	-0.18995614718341164
AC	AC_46	ENSMUSG00000066392	Nrxn3	-0.1778560789049853
AC	AC_46	ENSMUSG00000048078	Tenm4	-0.1583232864688327
AC	AC_46	ENSMUSG00000052387	Trpm3	-0.15648820938507207
AC	AC_46	ENSMUSG00000052581	Lrrtm4	-0.14920817420515634
AC	AC_46	ENSMUSG00000028525	Pde4b	-0.14124533747331783
AC	AC_46	ENSMUSG00000054728	Phactr1	-0.1412324236324987
AC	AC_46	ENSMUSG00000024647	Cbln2	-0.1324862715706102
AC	AC_46	ENSMUSG00000064357	mt-Atp6	-0.12432950771523457
AC	AC_46	ENSMUSG00000050711	Scg2	-0.1214834346822023
AC	AC_46	ENSMUSG00000064341	mt-Nd1	-0.11678788131785361
AC	AC_46	ENSMUSG00000092083	Kcnb2	-0.11502784402077205
AC	AC_46	ENSMUSG00000039419	Cntnap2	-0.11192226405291283
AC	AC_46	ENSMUSG00000052551	Adarb2	-0.1112570051359839
AC	AC_46	ENSMUSG00000049775	Tmsb4x	-0.1092854357016658
AC	AC_47	ENSMUSG00000029819	Npy	0.5034115917959292
AC	AC_47	ENSMUSG00000052581	Lrrtm4	0.43427618059149764
AC	AC_47	ENSMUSG00000090223	Pcp4	0.3959038435636567
AC	AC_47	ENSMUSG00000031558	Slit2	0.33496766453752397
AC	AC_47	ENSMUSG00000025400	Tac2	0.3038401169897396
AC	AC_47	ENSMUSG00000090125	Pou3f1	0.2984924378866381
AC	AC_47	ENSMUSG00000024647	Cbln2	0.2523526490582881
AC	AC_47	ENSMUSG00000056494	Cngb3	0.248702275202528
AC	AC_47	ENSMUSG00000056755	Grm7	0.23406534381110233
AC	AC_47	ENSMUSG00000022311	Csmd3	0.2340117863166497
AC	AC_47	ENSMUSG00000020598	Nrcam	0.23202053667306174
AC	AC_47	ENSMUSG00000050587	Lrrc4c	0.21646323270714077
AC	AC_47	ENSMUSG00000060988	Galnt13	0.1980985734248867
AC	AC_47	ENSMUSG00000006586	Runx1t1	0.19317932668200533
AC	AC_47	ENSMUSG00000033910	Gucy1a1	0.1913477815407491
AC	AC_47	ENSMUSG00000024084	Qpct	0.18354290665696738
AC	AC_47	ENSMUSG00000031170	Slc38a5	0.1772422835489028
AC	AC_47	ENSMUSG00000025927	Tfap2b	0.17592938750385703
AC	AC_47	ENSMUSG00000045083	Lingo2	0.17179134770872037
AC	AC_47	ENSMUSG00000038805	Six3	0.1600020353924308
AC	AC_47	ENSMUSG00000020704	Asic2	-0.4471734007814776
AC	AC_47	ENSMUSG00000092341	Malat1	-0.40581898056855925
AC	AC_47	ENSMUSG00000049336	Tenm2	-0.35650519359980803
AC	AC_47	ENSMUSG00000003279	Dlgap1	-0.31738164796132307
AC	AC_47	ENSMUSG00000022883	Robo1	-0.2371059687459788
AC	AC_47	ENSMUSG00000039419	Cntnap2	-0.21903183708348162
AC	AC_47	ENSMUSG00000096914	Galntl6	-0.20604441367366094
AC	AC_47	ENSMUSG00000056073	Grik2	-0.1817274735415349
AC	AC_47	ENSMUSG00000021699	Pde4d	-0.17922690492837345
AC	AC_47	ENSMUSG00000034891	Sncb	-0.17876598245604816
AC	AC_47	ENSMUSG00000019888	Mgat4c	-0.17875850579163172
AC	AC_47	ENSMUSG00000033569	Adgrb3	-0.17745384416982457
AC	AC_47	ENSMUSG00000035864	Syt1	-0.17567227531088161
AC	AC_47	ENSMUSG00000024109	Nrxn1	-0.17541023607747222
AC	AC_47	ENSMUSG00000050711	Scg2	-0.1700905552763129
AC	AC_47	ENSMUSG00000041014	Nrg3	-0.16519495199749387
AC	AC_47	ENSMUSG00000052572	Dlg2	-0.1585223857356187
AC	AC_47	ENSMUSG00000055026	Gabrg3	-0.15742078433225348
AC	AC_47	ENSMUSG00000052372	Il1rapl1	-0.14785356856521698
AC	AC_47	ENSMUSG00000066392	Nrxn3	-0.1446852671531002
AC	AC_48	ENSMUSG00000025400	Tac2	0.5089486010813811
AC	AC_48	ENSMUSG00000049252	Lrp1b	0.30883541067691106
AC	AC_48	ENSMUSG00000008489	Elavl2	0.26153163025302445
AC	AC_48	ENSMUSG00000050587	Lrrc4c	0.25759696774281643
AC	AC_48	ENSMUSG00000045532	C1ql1	0.22609807453605343
AC	AC_48	ENSMUSG00000071424	Grid2	0.22552223424532722
AC	AC_48	ENSMUSG00000050541	Adra1b	0.21980920136353208
AC	AC_48	ENSMUSG00000027500	Stmn2	0.20749367932015186
AC	AC_48	ENSMUSG00000043531	Sorcs1	0.2057462273268827
AC	AC_48	ENSMUSG00000021508	Cxcl14	0.184559208294359
AC	AC_48	ENSMUSG00000018451	6330403K07Rik	0.1836238690416429
AC	AC_48	ENSMUSG00000022307	Oxr1	0.16336680634204037
AC	AC_48	ENSMUSG00000039683	Sdk1	0.16225554012219254
AC	AC_48	ENSMUSG00000028033	Kcnq5	0.1573144527113629
AC	AC_48	ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	0.1503272096572183
AC	AC_48	ENSMUSG00000025867	Cplx2	0.14949740990820895
AC	AC_48	ENSMUSG00000044117	Bmerb1	0.14725258612477432
AC	AC_48	ENSMUSG00000079523	Tmsb10	0.14623459679607356
AC	AC_48	ENSMUSG00000036907	C1ql2	0.14422607296067055
AC	AC_48	ENSMUSG00000032446	Eomes	0.13867610799886934
AC	AC_48	ENSMUSG00000092341	Malat1	-0.4928539676836034
AC	AC_48	ENSMUSG00000016559	H3f3b	-0.25347389197191916
AC	AC_48	ENSMUSG00000049336	Tenm2	-0.2514953768134474
AC	AC_48	ENSMUSG00000039714	Cplx3	-0.24795321940745005
AC	AC_48	ENSMUSG00000029088	Kcnip4	-0.23968167216270128
AC	AC_48	ENSMUSG00000032238	Rora	-0.21837861074107343
AC	AC_48	ENSMUSG00000028399	Ptprd	-0.21774542395970084
AC	AC_48	ENSMUSG00000039419	Cntnap2	-0.20930464830412854
AC	AC_48	ENSMUSG00000037161	Mgarp	-0.20827959700537738
AC	AC_48	ENSMUSG00000045083	Lingo2	-0.20133950453756025
AC	AC_48	ENSMUSG00000063626	Unc5d	-0.1913675668649111
AC	AC_48	ENSMUSG00000046447	Camk2n1	-0.1886610498742146
AC	AC_48	ENSMUSG00000048332	Lhfp	-0.1801945870276802
AC	AC_48	ENSMUSG00000066392	Nrxn3	-0.17724710940561372
AC	AC_48	ENSMUSG00000040037	Negr1	-0.1745432496981511
AC	AC_48	ENSMUSG00000026163	Sphkap	-0.17182239746989295
AC	AC_48	ENSMUSG00000003279	Dlgap1	-0.1703874834531018
AC	AC_48	ENSMUSG00000063063	Ctnna2	-0.16586689984471786
AC	AC_48	ENSMUSG00000026238	Ptma	-0.160990926527134
AC	AC_48	ENSMUSG00000033569	Adgrb3	-0.16095738179522878
AC	AC_49	ENSMUSG00000092094	Zfp804b	0.2564769396720793
AC	AC_49	ENSMUSG00000096883	Shisa8	0.21773876924234617
AC	AC_49	ENSMUSG00000026610	Esrrg	0.21552241391816915
AC	AC_49	ENSMUSG00000038872	Zfhx3	0.1876386328769815
AC	AC_49	ENSMUSG00000020205	Phlda1	0.18723837471546406
AC	AC_49	ENSMUSG00000098682	Otx2os1	0.1787501234931758
AC	AC_49	ENSMUSG00000050840	Cdh20	0.17531095990059034
AC	AC_49	ENSMUSG00000037428	Vgf	0.17475851088929284
AC	AC_49	ENSMUSG00000021892	Sh3bp5	0.17298075089819304
AC	AC_49	ENSMUSG00000035566	Pcdh17	0.17131949941561264
AC	AC_49	ENSMUSG00000027016	Zfp385b	0.16956508217163951
AC	AC_49	ENSMUSG00000031491	Chrna6	0.16509607480610997
AC	AC_49	ENSMUSG00000068748	Ptprz1	0.15008484484039264
AC	AC_49	ENSMUSG00000045083	Lingo2	0.1464728841946677
AC	AC_49	ENSMUSG00000043639	Rbm20	0.14455042269540175
AC	AC_49	ENSMUSG00000030307	Slc6a11	0.14276613537665303
AC	AC_49	ENSMUSG00000020524	Gria1	0.13737699252334984
AC	AC_49	ENSMUSG00000052504	Epha3	0.1314105070404657
AC	AC_49	ENSMUSG00000062209	Erbb4	0.13127415816485946
AC	AC_49	ENSMUSG00000042671	Rgs8	0.1309456694705473
AC	AC_49	ENSMUSG00000092341	Malat1	-0.4917410003402145
AC	AC_49	ENSMUSG00000029088	Kcnip4	-0.29037206781328007
AC	AC_49	ENSMUSG00000050587	Lrrc4c	-0.25413850442930425
AC	AC_49	ENSMUSG00000020704	Asic2	-0.2507366787287635
AC	AC_49	ENSMUSG00000027273	Snap25	-0.2353015847370671
AC	AC_49	ENSMUSG00000049336	Tenm2	-0.22451081821591662
AC	AC_49	ENSMUSG00000028832	Stmn1	-0.22286765848831985
AC	AC_49	ENSMUSG00000052387	Trpm3	-0.19566094950248689
AC	AC_49	ENSMUSG00000008658	Rbfox1	-0.1885338213433881
AC	AC_49	ENSMUSG00000037605	Adgrl3	-0.1806814926858968
AC	AC_49	ENSMUSG00000032076	Cadm1	-0.18012421548518529
AC	AC_49	ENSMUSG00000064357	mt-Atp6	-0.17708974504209557
AC	AC_49	ENSMUSG00000052581	Lrrtm4	-0.17356718407743868
AC	AC_49	ENSMUSG00000024109	Nrxn1	-0.1720438480310639
AC	AC_49	ENSMUSG00000051951	Xkr4	-0.16353983743750697
AC	AC_49	ENSMUSG00000059742	Kcnh7	-0.16254034609250465
AC	AC_49	ENSMUSG00000041741	Pde3a	-0.154914461421379
AC	AC_49	ENSMUSG00000028519	Dab1	-0.15389736879515856
AC	AC_49	ENSMUSG00000036438	Calm2	-0.15349953090241736
AC	AC_49	ENSMUSG00000032238	Rora	-0.150337284969885
AC	AC_5	ENSMUSG00000090223	Pcp4	0.5821693632915473
AC	AC_5	ENSMUSG00000030772	Dkk3	0.387818661404186
AC	AC_5	ENSMUSG00000055421	Pcdh9	0.3482251011206108
AC	AC_5	ENSMUSG00000036907	C1ql2	0.33420333525664603
AC	AC_5	ENSMUSG00000060424	Pantr1	0.3313288027238585
AC	AC_5	ENSMUSG00000045083	Lingo2	0.3305869213508091
AC	AC_5	ENSMUSG00000029088	Kcnip4	0.31448342375649396
AC	AC_5	ENSMUSG00000049690	Nckap5	0.29864441276742937
AC	AC_5	ENSMUSG00000031613	Hpgd	0.2950612619035049
AC	AC_5	ENSMUSG00000028086	Fbxw7	0.25888862573470023
AC	AC_5	ENSMUSG00000031561	Tenm3	0.2417288945960527
AC	AC_5	ENSMUSG00000059187	Tafa1	0.23424427448597837
AC	AC_5	ENSMUSG00000070880	Gad1	0.23409943471578165
AC	AC_5	ENSMUSG00000033910	Gucy1a1	0.2288522522632665
AC	AC_5	ENSMUSG00000040896	Kcnd3	0.22537739336334828
AC	AC_5	ENSMUSG00000038805	Six3	0.22044918903666263
AC	AC_5	ENSMUSG00000053519	Kcnip1	0.21132472984685016
AC	AC_5	ENSMUSG00000038296	Galnt18	0.20673362747179444
AC	AC_5	ENSMUSG00000033278	Ptprm	0.20428325063551112
AC	AC_5	ENSMUSG00000024268	Celf4	0.20228934694663223
AC	AC_5	ENSMUSG00000003279	Dlgap1	-0.3401351809277685
AC	AC_5	ENSMUSG00000039419	Cntnap2	-0.28980001453192517
AC	AC_5	ENSMUSG00000070866	Zfp804a	-0.2127743911247988
AC	AC_5	ENSMUSG00000029544	Cabp1	-0.2126121824964892
AC	AC_5	ENSMUSG00000045532	C1ql1	-0.20196730279334696
AC	AC_5	ENSMUSG00000049336	Tenm2	-0.19770866640346174
AC	AC_5	ENSMUSG00000027210	Meis2	-0.197098653548424
AC	AC_5	ENSMUSG00000061080	Lsamp	-0.19028737690280045
AC	AC_5	ENSMUSG00000050272	Dscam	-0.18196179563048365
AC	AC_5	ENSMUSG00000041014	Nrg3	-0.1811971040755261
AC	AC_5	ENSMUSG00000024211	Grm8	-0.17943077200517196
AC	AC_5	ENSMUSG00000063887	Nlgn1	-0.17244131306966115
AC	AC_5	ENSMUSG00000021647	Cartpt	-0.17005367676764
AC	AC_5	ENSMUSG00000033569	Adgrb3	-0.1662589533497056
AC	AC_5	ENSMUSG00000008658	Rbfox1	-0.16582067053323024
AC	AC_5	ENSMUSG00000071424	Grid2	-0.16478185312944144
AC	AC_5	ENSMUSG00000037605	Adgrl3	-0.1640280326490743
AC	AC_5	ENSMUSG00000056296	Synpr	-0.16239070653707546
AC	AC_5	ENSMUSG00000001986	Gria3	-0.1589276741578292
AC	AC_5	ENSMUSG00000021313	Ryr2	-0.1578924825421969
AC	AC_50	ENSMUSG00000029819	Npy	0.6734754275370798
AC	AC_50	ENSMUSG00000052551	Adarb2	0.40310588933688457
AC	AC_50	ENSMUSG00000062209	Erbb4	0.33481918241878456
AC	AC_50	ENSMUSG00000049630	C1ql3	0.33476206360287164
AC	AC_50	ENSMUSG00000039706	Ldb2	0.274613737215799
AC	AC_50	ENSMUSG00000096914	Galntl6	0.2538952948571646
AC	AC_50	ENSMUSG00000045083	Lingo2	0.24601145205544514
AC	AC_50	ENSMUSG00000052512	Nav2	0.22912650639994014
AC	AC_50	ENSMUSG00000019889	Ptprk	0.20875565341001706
AC	AC_50	ENSMUSG00000022306	Zfpm2	0.20675738353573564
AC	AC_50	ENSMUSG00000070695	Cntnap5a	0.2019982851920622
AC	AC_50	ENSMUSG00000059921	Unc5c	0.1938195569011233
AC	AC_50	ENSMUSG00000048978	Nrsn1	0.18960639958498732
AC	AC_50	ENSMUSG00000045532	C1ql1	0.1775894085165697
AC	AC_50	ENSMUSG00000051177	Plcb1	0.1691352754909144
AC	AC_50	ENSMUSG00000038872	Zfhx3	0.16294216369519002
AC	AC_50	ENSMUSG00000022892	App	0.1620395923296236
AC	AC_50	ENSMUSG00000060534	Dcc	0.15537090774392812
AC	AC_50	ENSMUSG00000051323	Pcdh19	0.14312600570066278
AC	AC_50	ENSMUSG00000024423	Impact	0.1406509749973524
AC	AC_50	ENSMUSG00000092341	Malat1	-0.3476305090584964
AC	AC_50	ENSMUSG00000049336	Tenm2	-0.2814676581982104
AC	AC_50	ENSMUSG00000027273	Snap25	-0.2719817903998438
AC	AC_50	ENSMUSG00000056755	Grm7	-0.22626730371340106
AC	AC_50	ENSMUSG00000028373	Astn2	-0.20133803449150595
AC	AC_50	ENSMUSG00000024211	Grm8	-0.19968474134269762
AC	AC_50	ENSMUSG00000049252	Lrp1b	-0.19636839505128476
AC	AC_50	ENSMUSG00000028399	Ptprd	-0.19375598080452816
AC	AC_50	ENSMUSG00000070866	Zfp804a	-0.19263955336476687
AC	AC_50	ENSMUSG00000060988	Galnt13	-0.18547978334215684
AC	AC_50	ENSMUSG00000060924	Csmd1	-0.18124582314134097
AC	AC_50	ENSMUSG00000020704	Asic2	-0.17815044631460591
AC	AC_50	ENSMUSG00000090223	Pcp4	-0.17136994109049503
AC	AC_50	ENSMUSG00000029088	Kcnip4	-0.1633197983420451
AC	AC_50	ENSMUSG00000006586	Runx1t1	-0.162988265238352
AC	AC_50	ENSMUSG00000064115	Cadm2	-0.15972584525422187
AC	AC_50	ENSMUSG00000051401	Kctd16	-0.15914553686855465
AC	AC_50	ENSMUSG00000046447	Camk2n1	-0.15838769515996232
AC	AC_50	ENSMUSG00000020814	Mxra7	-0.14970923633794586
AC	AC_50	ENSMUSG00000043531	Sorcs1	-0.14770082517725147
AC	AC_51	ENSMUSG00000067786	Nnat	0.28183574934102573
AC	AC_51	ENSMUSG00000021647	Cartpt	0.2728116504035151
AC	AC_51	ENSMUSG00000021730	Hcn1	0.24222910537540077
AC	AC_51	ENSMUSG00000066113	Adamtsl1	0.18361038217793213
AC	AC_51	ENSMUSG00000022261	Sdc2	0.1813099982880042
AC	AC_51	ENSMUSG00000035566	Pcdh17	0.17556334035321883
AC	AC_51	ENSMUSG00000027643	Ghrh	0.16301962411429644
AC	AC_51	ENSMUSG00000028677	Rnf220	0.15701878651134382
AC	AC_51	ENSMUSG00000031837	Necab2	0.15335288423801327
AC	AC_51	ENSMUSG00000090223	Pcp4	0.14944939898526133
AC	AC_51	ENSMUSG00000031824	6430548M08Rik	0.14265887241330014
AC	AC_51	ENSMUSG00000049252	Lrp1b	0.14119428943498877
AC	AC_51	ENSMUSG00000059974	Ntm	0.13939211588223013
AC	AC_51	ENSMUSG00000039717	Ralyl	0.13869576752652912
AC	AC_51	ENSMUSG00000000560	Gabra2	0.1361412321382249
AC	AC_51	ENSMUSG00000038872	Zfhx3	0.1243652355888187
AC	AC_51	ENSMUSG00000048078	Tenm4	0.12332243489348102
AC	AC_51	ENSMUSG00000028487	Bnc2	0.12316264724400859
AC	AC_51	ENSMUSG00000049336	Tenm2	0.12100673485328867
AC	AC_51	ENSMUSG00000061751	Kalrn	0.11641873407835768
AC	AC_51	ENSMUSG00000020704	Asic2	-0.22017019895649856
AC	AC_51	ENSMUSG00000092341	Malat1	-0.21229852588127987
AC	AC_51	ENSMUSG00000029088	Kcnip4	-0.14686956728981623
AC	AC_51	ENSMUSG00000037940	Inpp4b	-0.13760381431471358
AC	AC_51	ENSMUSG00000019888	Mgat4c	-0.13485004202484052
AC	AC_51	ENSMUSG00000066392	Nrxn3	-0.13461504520355685
AC	AC_51	ENSMUSG00000052920	Prkg1	-0.12992954234310278
AC	AC_51	ENSMUSG00000055421	Pcdh9	-0.12105823296383918
AC	AC_51	ENSMUSG00000064357	mt-Atp6	-0.11958683622885927
AC	AC_51	ENSMUSG00000061080	Lsamp	-0.10970113439562511
AC	AC_51	ENSMUSG00000008658	Rbfox1	-0.10408930244893048
AC	AC_51	ENSMUSG00000064358	mt-Co3	-0.1022601341091024
AC	AC_51	ENSMUSG00000050587	Lrrc4c	-0.10206962860296313
AC	AC_51	ENSMUSG00000053519	Kcnip1	-0.10005581685463387
AC	AC_51	ENSMUSG00000045532	C1ql1	-0.09953078283590677
AC	AC_51	ENSMUSG00000037161	Mgarp	-0.09474134420603275
AC	AC_51	ENSMUSG00000059742	Kcnh7	-0.09405854414809017
AC	AC_51	ENSMUSG00000056296	Synpr	-0.09403187261055972
AC	AC_51	ENSMUSG00000021699	Pde4d	-0.09354431231624098
AC	AC_51	ENSMUSG00000055026	Gabrg3	-0.0930850917621991
AC	AC_52	ENSMUSG00000096914	Galntl6	0.3168565178974668
AC	AC_52	ENSMUSG00000049630	C1ql3	0.24347626737556824
AC	AC_52	ENSMUSG00000090223	Pcp4	0.24114406691387127
AC	AC_52	ENSMUSG00000029361	Nos1	0.22425844704166883
AC	AC_52	ENSMUSG00000008489	Elavl2	0.1966977157045874
AC	AC_52	ENSMUSG00000003657	Calb2	0.17698641903062312
AC	AC_52	ENSMUSG00000035653	Lrfn5	0.1749222579216017
AC	AC_52	ENSMUSG00000062257	Opcml	0.16832862097858908
AC	AC_52	ENSMUSG00000038872	Zfhx3	0.16639723374208787
AC	AC_52	ENSMUSG00000036469	Marchf1	0.16609713047421537
AC	AC_52	ENSMUSG00000040118	Cacna2d1	0.16152551036606505
AC	AC_52	ENSMUSG00000039607	Rbms3	0.15356229016509607
AC	AC_52	ENSMUSG00000046314	Stxbp6	0.14217015576005135
AC	AC_52	ENSMUSG00000048218	Amigo2	0.14014687305957768
AC	AC_52	ENSMUSG00000067028	Cntnap5b	0.13898200865609708
AC	AC_52	ENSMUSG00000027500	Stmn2	0.1299277050851131
AC	AC_52	ENSMUSG00000015829	Tnr	0.1262532511752825
AC	AC_52	ENSMUSG00000056494	Cngb3	0.12349929521264189
AC	AC_52	ENSMUSG00000047261	Gap43	0.11657336512652759
AC	AC_52	ENSMUSG00000032006	Pdgfd	0.11356840750328455
AC	AC_52	ENSMUSG00000092341	Malat1	-0.40688772033676013
AC	AC_52	ENSMUSG00000029088	Kcnip4	-0.2681137822182828
AC	AC_52	ENSMUSG00000066392	Nrxn3	-0.2190976190480453
AC	AC_52	ENSMUSG00000045532	C1ql1	-0.2161828550264748
AC	AC_52	ENSMUSG00000016559	H3f3b	-0.20987280790036988
AC	AC_52	ENSMUSG00000019888	Mgat4c	-0.20079866455022433
AC	AC_52	ENSMUSG00000056296	Synpr	-0.18826590656781897
AC	AC_52	ENSMUSG00000020704	Asic2	-0.17059708665067413
AC	AC_52	ENSMUSG00000001270	Ckb	-0.14943715872817703
AC	AC_52	ENSMUSG00000052920	Prkg1	-0.14401794019899983
AC	AC_52	ENSMUSG00000041014	Nrg3	-0.14032799567842044
AC	AC_52	ENSMUSG00000025927	Tfap2b	-0.13856042832022922
AC	AC_52	ENSMUSG00000052387	Trpm3	-0.13077906832437777
AC	AC_52	ENSMUSG00000048078	Tenm4	-0.12903640501919894
AC	AC_52	ENSMUSG00000039714	Cplx3	-0.12513728730117946
AC	AC_52	ENSMUSG00000036907	C1ql2	-0.12494630913683476
