Cell Type,Gene,Coefficient
23_W3D2,Lmo4,-0.4548158133151361
23_W3D2,Csmd3,-0.44781582035895995
23_W3D2,Pex5l,-0.4315901424149104
23_W3D2,Ncam2,-0.40688645768566767
24_Novel,Calb1,1.2612594903087495
24_Novel,Gm32647,1.1191382126382072
24_Novel,Pvalb,0.8233924808013255
24_Novel,Ano3,0.7073950728252802
24_Novel,Dpp10,0.7072525706236279
24_Novel,Tppp3,0.6343203392500186
24_Novel,Alcam,0.617819053102764
24_Novel,Pcdh10,0.5744963946616827
24_Novel,Ptprt,0.513273134755727
24_Novel,Sgcz,0.5128990150276806
24_Novel,Sgcd,0.5112572974145468
24_Novel,Clstn2,0.5017905578564701
24_Novel,Ier3,0.4565698880060782
24_Novel,Pcdh9,0.44650467799833926
24_Novel,Egfem1,0.4350388472026298
24_Novel,Tafa2,0.39865222695573116
24_Novel,Hpgd,0.3892615753237792
24_Novel,Gabrg3,0.3892047566985378
24_Novel,Rgs2,0.37764484924322744
24_Novel,Vsnl1,0.3562713582517988
24_Novel,Calb2,-0.8353426277507019
24_Novel,Kcnc2,-0.7978592506533956
24_Novel,Cartpt,-0.7607583520971991
24_Novel,Actb,-0.7295939001903835
24_Novel,Galntl6,-0.5866674165768397
24_Novel,Nlgn1,-0.5700309894698967
24_Novel,Ftl1,-0.5576228287154371
24_Novel,Alk,-0.5233108146523612
24_Novel,Dab1,-0.5172619491486967
24_Novel,mt-Nd1,-0.5118205214150232
24_Novel,Tmsb10,-0.4941173971421937
24_Novel,Gnb1,-0.4852054872480458
24_Novel,Sphkap,-0.4803543363052041
24_Novel,Ralyl,-0.47756997478242175
24_Novel,Cdh6,-0.4715600952661828
24_Novel,Mafb,-0.4537786694321134
24_Novel,Stmn1,-0.4501623037856576
24_Novel,Nrg3,-0.4336835428306524
24_Novel,Fgf14,-0.4267702176268553
24_Novel,Kcnd2,-0.42165289098543246
25_Novel,Grid2,0.7031893065297663
25_Novel,Ptn,0.5354969399015389
25_Novel,Kirrel3,0.5016705338743338
25_Novel,Rgs6,0.48692958799928787
25_Novel,Cplx1,0.47279446351574894
25_Novel,Nefm,0.4227175223534578
25_Novel,Nefl,0.416901663897281
25_Novel,Nell1,0.37772207648434647
25_Novel,Meis2,0.34853925964042964
25_Novel,Zmat4,0.3214556710861854
25_Novel,Ebf1,0.3209625429069715
25_Novel,Tafa1,0.3183149709712105
25_Novel,Inpp4b,0.31674057898585395
25_Novel,Fabp5,0.30527650676608653
25_Novel,Ralyl,0.30221229065500305
25_Novel,Rbpms2,0.3011278356667915
25_Novel,Pcdh9,0.28854858564013214
25_Novel,Lrrtm4,0.2858740814732409
25_Novel,Prdm8,0.26529758190054464
25_Novel,Nxph1,0.2530827536723947
25_Novel,Calb2,-0.8731543824887349
25_Novel,Asic2,-0.7454667002749077
25_Novel,Pcp4,-0.7008250743074571
25_Novel,Grip1,-0.45351137396846597
25_Novel,Tenm2,-0.41527010051175817
25_Novel,Sorcs1,-0.40746117935757553
25_Novel,Nlgn1,-0.39350589908415157
25_Novel,Ftl1,-0.37515891198664214
25_Novel,Ly6h,-0.3740390486708004
25_Novel,Kcnd2,-0.37033752751634047
25_Novel,mt-Nd1,-0.3628468774032298
25_Novel,Lhfpl3,-0.3458268916717423
25_Novel,Bc1,-0.3351686765004275
25_Novel,Tmsb4x,-0.33325320054440855
25_Novel,Cartpt,-0.31712325192696705
25_Novel,Unc5d,-0.29794143744108914
25_Novel,Fxyd7,-0.29700077018231247
25_Novel,Cntnap2,-0.29010287275175406
25_Novel,Cntn5,-0.28707504620766267
25_Novel,Dmd,-0.27023201975286
26_Novel,Igfbp5,0.7836147981873928
26_Novel,Sgcz,0.7610374862397107
26_Novel,Pcdh11x,0.7005400815524156
26_Novel,Sorcs1,0.664377345456541
26_Novel,Penk,0.6584990553023641
26_Novel,Kcnq5,0.6105822460778118
26_Novel,Cplx1,0.5784136657354304
26_Novel,Nell1,0.4786006245848403
26_Novel,Pcdh15,0.4570898572070421
26_Novel,Sorcs3,0.43813651845731094
26_Novel,Lrrtm4,0.4341536687274911
26_Novel,Nxph1,0.4314246501026324
26_Novel,Pcdh7,0.4304781368069437
26_Novel,Meis2,0.4233151609385396
26_Novel,Grm5,0.3745066391564741
26_Novel,Vsnl1,0.3701764129351965
26_Novel,Shisa9,0.36018910025367545
26_Novel,C130073E24Rik,0.35101163618475995
26_Novel,Fabp5,0.33869199927649696
26_Novel,Aldoc,0.3353885922353209
26_Novel,Pcp4,-0.6635206750644617
26_Novel,Lrrc4c,-0.6344778152136926
26_Novel,Dscam,-0.6291843723399255
26_Novel,Tenm2,-0.6284963318156425
26_Novel,Cntn5,-0.6011821625227572
26_Novel,Unc13c,-0.523726624186
26_Novel,mt-Nd1,-0.5050351649073124
26_Novel,Kirrel3,-0.4993229160468039
26_Novel,Fxyd7,-0.46893606122751563
26_Novel,Cd81,-0.45956851946399024
26_Novel,Zfp804b,-0.43030295410082775
26_Novel,Ptn,-0.4269058394472755
26_Novel,Anks1b,-0.40703942551050826
26_Novel,Unc5c,-0.4036655590178465
26_Novel,Nlgn1,-0.3724715645052444
26_Novel,Ralyl,-0.3676717191485707
26_Novel,Cartpt,-0.3657084926228748
26_Novel,Nrgn,-0.3573443219797566
26_Novel,Cpne4,-0.3553252268329826
26_Novel,Ftl1,-0.3504465946772232
27_Novel,Nrgn,0.9071317916132045
27_Novel,Sgcd,0.7108124797849067
27_Novel,Sorcs1,0.705226863027367
27_Novel,Pvalb,0.6776512097152231
27_Novel,Sdk1,0.6636780549765953
27_Novel,Alk,0.5272597963042154
27_Novel,Nrn1,0.5238678222289272
27_Novel,Sox6,0.4984635991620469
27_Novel,Kcnip1,0.4928406746249634
27_Novel,Atp1b1,0.4373997810258257
27_Novel,Nr2f2,0.43353712721566623
27_Novel,Ebf3,0.4185598153813683
27_Novel,Cck,0.4098778107711229
27_Novel,Cntnap2,0.4064944087326538
27_Novel,Nefm,0.3952934825275723
27_Novel,Cplx1,0.38609302567269943
27_Novel,Kirrel3,0.3358061791182356
27_Novel,Nefl,0.335292462703523
27_Novel,Dab1,0.31675494602407006
27_Novel,Sgcz,0.31027869376826955
27_Novel,Calb2,-0.9346303290075986
27_Novel,Pcp4,-0.579736544106383
27_Novel,Fgf14,-0.5176379333489615
27_Novel,Ly6h,-0.5140766772405181
27_Novel,Fxyd7,-0.4739755165712513
27_Novel,Kcnip4,-0.46735819483001506
27_Novel,Slit2,-0.3781985336953288
27_Novel,Asic2,-0.37520279750298513
27_Novel,Synpr,-0.37018817453731956
27_Novel,Tmsb4x,-0.36763851543098763
27_Novel,Ralyl,-0.35629162141144355
27_Novel,Ftl1,-0.34163526068695654
27_Novel,Aldoc,-0.33469733463869705
27_Novel,Csmd3,-0.3317395142250486
27_Novel,Lrrtm4,-0.3209674079327545
27_Novel,Inpp4b,-0.3093610822440151
27_Novel,Cmss1,-0.3078121532547444
27_Novel,Glul,-0.30346271800076763
27_Novel,Csmd1,-0.2965026015744678
27_Novel,Spon1,-0.29596591639526076
28_FmidiOFF,Tac1,1.0218923775218989
28_FmidiOFF,Pvalb,0.573607966540834
28_FmidiOFF,Cplx2,0.5462485573179201
28_FmidiOFF,Pcdh9,0.5242006254251348
28_FmidiOFF,Kcnip4,0.4916341609743672
28_FmidiOFF,Pcdh11x,0.4841050899178124
28_FmidiOFF,Robo1,0.4721129839036838
28_FmidiOFF,Sema5a,0.46941448584445034
28_FmidiOFF,Cntn5,0.45618665844281014
28_FmidiOFF,Kcnb2,0.3966565970452853
28_FmidiOFF,Rprm,0.3893154160898129
28_FmidiOFF,Sphkap,0.38193054710328544
28_FmidiOFF,Ywhah,0.3805267511711293
28_FmidiOFF,Vsnl1,0.3779648507184439
28_FmidiOFF,Gabra2,0.36793419306595665
28_FmidiOFF,Frmpd4,0.3558186718709032
28_FmidiOFF,Serpine2,0.35346742633963224
28_FmidiOFF,Unc13c,0.34396670471478935
28_FmidiOFF,Nefm,0.3331781113817312
28_FmidiOFF,Foxp2,0.3285110681780727
28_FmidiOFF,Pcp4,-1.1790886810927002
28_FmidiOFF,Tppp3,-0.9950259572493356
28_FmidiOFF,Lrp1b,-0.8145919614823992
28_FmidiOFF,Tenm2,-0.7548872082493624
28_FmidiOFF,Tafa2,-0.5789906663703464
28_FmidiOFF,Ralyl,-0.5727909806801521
28_FmidiOFF,Zfp804b,-0.5671008840674324
28_FmidiOFF,Gpc6,-0.5275749208697254
28_FmidiOFF,Trarg1,-0.4847093362262652
28_FmidiOFF,Zeb2,-0.4806035824553683
28_FmidiOFF,Nrg1_ENSMUSG00000062991,-0.47083035591612815
28_FmidiOFF,Rbfox1,-0.4533243509077066
28_FmidiOFF,Bc1,-0.435172710805163
28_FmidiOFF,Reln,-0.4198686042844478
28_FmidiOFF,Ncam2,-0.4103033899371579
28_FmidiOFF,Cdh18,-0.39540244667185176
28_FmidiOFF,Fstl5,-0.38186861580519155
28_FmidiOFF,Sorcs3,-0.37873040878197706
28_FmidiOFF,Mgat4c,-0.37059685923479146
28_FmidiOFF,Alcam,-0.3525346279478452
29_Novel,Meis2,1.1535574997458586
29_Novel,Cplx1,0.8897053228583106
29_Novel,Cpne5,0.8658606498922651
29_Novel,Calb2,0.8419757285869732
29_Novel,Fxyd7,0.7388959317139178
29_Novel,Grid2,0.6961151274879162
29_Novel,Cst3,0.6836912033274977
29_Novel,Rgs4,0.6686217700982302
29_Novel,Nlgn1,0.6368652058780823
29_Novel,Cntnap2,0.6364744705474813
29_Novel,Ebf1,0.5893292324130357
29_Novel,Lrrtm4,0.5738781371512641
29_Novel,Gabrb1,0.5564277647383187
29_Novel,Gm32647,0.5393934196249756
29_Novel,Sphkap,0.5369697459713031
29_Novel,Stxbp6,0.5359124327361492
29_Novel,Isl1,0.508406680295378
29_Novel,Brinp3,0.45495151078334317
29_Novel,Grm1,0.4518076997028978
29_Novel,Sparcl1,0.4412318001630297
29_Novel,Pcdh7,-1.2354074808933233
29_Novel,Pcdh9,-0.8717847938488339
29_Novel,Mgat4c,-0.7672265832832275
29_Novel,Sgcz,-0.7455807898740412
29_Novel,Unc5d,-0.6974296367476164
29_Novel,Cntn5,-0.6941317258385999
29_Novel,Asic2,-0.667301959017559
29_Novel,Tshz2,-0.6521151461904933
29_Novel,Ldhb,-0.6431328131346177
29_Novel,Cpne4,-0.6126686972350699
29_Novel,Crhbp,-0.6118889912019814
29_Novel,Zfp804b,-0.6003295525841034
29_Novel,Nrg1_ENSMUSG00000062991,-0.5887010112845017
29_Novel,Rbfox1,-0.5712368833470145
29_Novel,Kcnd2,-0.5391583830758994
29_Novel,Nrn1,-0.5152053186220877
29_Novel,Rgs10,-0.5131631913055619
29_Novel,Ftl1,-0.5123597557276603
29_Novel,Grm8,-0.5075366239429333
29_Novel,mt-Nd1,-0.496610288369135
2_W3D1.2,Kcnip4,1.3458773792282561
2_W3D1.2,Sdk1,1.2030552693444798
2_W3D1.2,Pou6f2,1.1992247701372825
2_W3D1.2,Calb2,1.1769401359250034
2_W3D1.2,Tac1,1.1498100669112874
2_W3D1.2,Grin2a,1.084053935042456
2_W3D1.2,D130009I18Rik,1.0762156498828286
2_W3D1.2,Ppp1r17,1.0003526906256932
2_W3D1.2,Ano3,0.9286541097448715
2_W3D1.2,Gpc6,0.8633794611798222
2_W3D1.2,Thsd7b,0.7669685396369602
2_W3D1.2,Cpne4,0.6973023305401045
2_W3D1.2,Tafa1,0.66261289937984
2_W3D1.2,Nrgn,0.6144111924182832
2_W3D1.2,Tshz2,0.6062336717581993
2_W3D1.2,Csmd3,0.6050419072226592
2_W3D1.2,Khdrbs2,0.5549193237470627
2_W3D1.2,Tppp3,0.5264889567415567
2_W3D1.2,Chst9,0.5068831603358867
2_W3D1.2,Grm5,0.49050822859939425
2_W3D1.2,Lrrc4c,-1.07460989488483
2_W3D1.2,Pcp4,-1.0247841180877328
2_W3D1.2,Foxp2,-0.7684731447942728
2_W3D1.2,Pcdh9,-0.756812915370251
2_W3D1.2,Aldoc,-0.7207785290505034
2_W3D1.2,Tenm2,-0.7165321416315058
2_W3D1.2,Kcnc2,-0.7121096520784334
2_W3D1.2,Tenm3,-0.676246425199812
2_W3D1.2,Asic2,-0.6513331618130621
2_W3D1.2,Kctd8,-0.6191284707258236
2_W3D1.2,Gria4,-0.5772660319932853
2_W3D1.2,Pex5l,-0.5572206324958817
2_W3D1.2,Pvalb,-0.5514942562404339
2_W3D1.2,Ncam2,-0.5465420441525682
2_W3D1.2,Dkk3,-0.521204051580451
2_W3D1.2,Slc8a1,-0.5135284891201211
2_W3D1.2,Sphkap,-0.5088793211549416
2_W3D1.2,Unc5d,-0.5004540302006655
2_W3D1.2,Lrrtm4,-0.4828396602305242
2_W3D1.2,Grid2,-0.47097790971001974
30_Novel,Kcnd2,1.5636284546198052
30_Novel,Vgf,1.443807917037718
30_Novel,Cntn5,1.056689319895624
30_Novel,Calb1,1.0124839653391196
30_Novel,Lrp1b,0.8776739960735905
30_Novel,Galntl6,0.7776469657348266
30_Novel,Nkain3,0.7573829869330697
30_Novel,Sncg,0.7560655980565884
30_Novel,Cd63,0.7300569636276459
30_Novel,Gm32647,0.668771309906257
30_Novel,Aldoc,0.6651376548787259
30_Novel,Pou6f2,0.6457317969103556
30_Novel,Thrb,0.5961564436245973
30_Novel,Pcdh7,0.5088694044770128
30_Novel,Trarg1,0.5084757861432136
30_Novel,Hmcn1,0.5015664899743195
30_Novel,Shisa9,0.475163406562198
30_Novel,Fos,0.4614678590068996
30_Novel,Rbpms,0.4596366732347089
30_Novel,Gm13889,0.45679553495775976
30_Novel,Calb2,-1.2667467997647421
30_Novel,Vsnl1,-1.065673682688145
30_Novel,mt-Nd1,-1.0020952491517225
30_Novel,Nlgn1,-0.9299147514266888
30_Novel,Zfp804b,-0.8339024590556726
30_Novel,Chrm2,-0.8137551603221194
30_Novel,Sphkap,-0.6897834258958958
30_Novel,Tshz2,-0.681123755182223
30_Novel,Grm1,-0.6782926844447079
30_Novel,Pcp4l1,-0.6569547403320021
30_Novel,Cdh18,-0.6442802891800716
30_Novel,Gnb1,-0.6229260669778152
30_Novel,Pvalb,-0.5967735139422281
30_Novel,Lhfpl3,-0.5913881490014589
30_Novel,Actb,-0.5660495697731985
30_Novel,Lrrc4c,-0.5596346470954586
30_Novel,Meis2,-0.5591126914214791
30_Novel,Nme7,-0.5542044732457797
30_Novel,Nrg3,-0.5367919472816933
30_Novel,Tmsb10,-0.5214993600521423
31_M2,Spp1,0.908746150361794
31_M2,Gm32647,0.7890763901530252
31_M2,Ctxn3,0.6032609847892068
31_M2,Rgs4,0.5708302493881562
31_M2,Nell1,0.5010118140106026
31_M2,Opn4,0.48924511474469184
31_M2,Sdk1,0.4234228211861283
31_M2,Fabp5,0.42242140108523885
31_M2,Dlgap1,0.4088236298547582
31_M2,Pcdh9,0.4085763183667004
31_M2,Ntrk3,0.4022248122246229
31_M2,Thsd7b,0.395331954636783
31_M2,Tbx20,0.39295345316624575
31_M2,Scg2,0.3803197622326624
31_M2,Lrp1b,0.35156380041828417
31_M2,Man1a,0.34633076769783766
31_M2,Junb,0.33423059304950775
31_M2,Igfbp5,0.32612280709868413
31_M2,Astn2,0.32379252350135845
31_M2,Lrrc4c,0.3231749670811396
31_M2,Ebf1,-0.7569087346795634
31_M2,mt-Nd1,-0.7244238559733464
31_M2,Rbpms2,-0.5980681522129709
31_M2,Cartpt,-0.5924787500944741
31_M2,Nrg3,-0.5041617565305713
31_M2,Tenm2,-0.5026313231023007
31_M2,Kcnip4,-0.46617806139018453
31_M2,Calb2,-0.46400911460772076
31_M2,Tenm3,-0.4357223925036484
31_M2,Kirrel3,-0.430511057554046
31_M2,Marchf1,-0.4209603575595924
31_M2,Meis2,-0.41205207969548985
31_M2,Schip1,-0.4055246454293858
31_M2,Grm7,-0.4032504006158221
31_M2,Gria4,-0.402589810123683
31_M2,Unc5d,-0.37756483154562104
31_M2,Pcp4l1,-0.3760038410222599
31_M2,Lrrtm4,-0.36303046544416645
31_M2,Nrn1,-0.3606349073914483
31_M2,Slc24a3,-0.35432131924951193
32_F_Novel,Coch,0.8634240196857375
32_F_Novel,Ntng1,0.6631440973081218
32_F_Novel,Foxp2,0.6243848591715365
32_F_Novel,Spon1,0.499349837436673
32_F_Novel,Galntl6,0.4176379367284547
32_F_Novel,Sgcz,0.4140780843117389
32_F_Novel,Meis2,0.4095816735250577
32_F_Novel,Dlgap1,0.3913131027329206
32_F_Novel,Vgf,0.3679025310709384
32_F_Novel,Lmo4,0.3674970999984839
32_F_Novel,Egfem1,0.34783018761397777
32_F_Novel,Gal,0.340105696179248
32_F_Novel,Scg2,0.26646150943208
32_F_Novel,Fat3,0.2556697761619032
32_F_Novel,Cntnap2,0.2538061439114382
32_F_Novel,Lrrtm4,0.2300916050019604
32_F_Novel,Vsnl1,0.22823901103226263
32_F_Novel,Pals2,0.2277588615904922
32_F_Novel,Ptprm,0.2222853947988805
32_F_Novel,Cdh10,0.21512951591018037
32_F_Novel,Asic2,-0.605841438865354
32_F_Novel,Tenm2,-0.5385004478723475
32_F_Novel,Mgat4c,-0.5155502196812802
32_F_Novel,mt-Nd1,-0.4940042467390317
32_F_Novel,Cntn4,-0.42233115830151285
32_F_Novel,Actb,-0.38397225943503493
32_F_Novel,Sorcs1,-0.377371713197203
32_F_Novel,Trpm3,-0.35170301311472213
32_F_Novel,Zfp804b,-0.34874973841722956
32_F_Novel,Sparcl1,-0.3349927925247284
32_F_Novel,Bc1,-0.31948904017905627
32_F_Novel,Lhfpl3,-0.29980099344863287
32_F_Novel,Cntn5,-0.2934037263372266
32_F_Novel,Ftl1,-0.2898141322718635
32_F_Novel,Kirrel3,-0.2830705127993419
32_F_Novel,Gpc6,-0.2809810418951826
32_F_Novel,Nrg3,-0.27258389718904824
32_F_Novel,Ptn,-0.2578981779840482
32_F_Novel,Nrn1,-0.23996946321808088
32_F_Novel,Slit2,-0.2393226859519469
33_M1,Resp18,0.5578153237033158
33_M1,Npas3,0.5363951228257082
33_M1,Rprm,0.49687064904354294
33_M1,Cntn5,0.4855958208535222
33_M1,Csmd1,0.48058519242140935
33_M1,Gpc5,0.4595067739303863
33_M1,Fabp5,0.4473857888197903
33_M1,Opn4,0.4224336755259543
33_M1,Cpne5,0.39789062185736046
33_M1,Cdh18,0.3746800355280597
33_M1,Pcdh9,0.3655681334668482
33_M1,Synpr,0.36427510825784415
33_M1,Nell1,0.3569673984478761
33_M1,Kcnq5,0.3397561184925557
33_M1,Asic2,0.33771901172340885
33_M1,Crim1,0.3181801058424292
33_M1,Clstn2,0.2895727481658414
33_M1,Lingo2,0.28817093787306236
33_M1,Cntnap2,0.28128624622207454
33_M1,Grin3a,0.27748712869161557
33_M1,Calb2,-0.8927618377297069
33_M1,mt-Nd1,-0.6258280702533543
33_M1,Pcp4,-0.587178221937183
33_M1,Unc5d,-0.5771045452578243
33_M1,Cpne4,-0.5679724784939302
33_M1,Zfp804b,-0.5590579808116556
33_M1,Kcnip4,-0.5475895277528224
33_M1,Cartpt,-0.431926159564971
33_M1,Gm32647,-0.4173170969160182
33_M1,Zeb2,-0.4001009728858172
33_M1,Sgcz,-0.367850584160796
33_M1,Gng13,-0.35955641538530086
33_M1,Mt1,-0.342307642869876
33_M1,Cck,-0.33571902966923134
33_M1,Rbpms2,-0.3305071440250422
33_M1,Efna5,-0.3273746024539602
33_M1,Fstl5,-0.32715768479470875
33_M1,Spock3,-0.3175631549225051
33_M1,Hcn1,-0.31522492994301116
33_M1,Ptn,-0.31394769082118446
34_Novel,Meis2,1.113815477303822
34_Novel,Cpne4,0.8359855363554155
34_Novel,Pcdh7,0.5751051934367652
34_Novel,Vsnl1,0.5573182283830572
34_Novel,Cplx1,0.5556900002561916
34_Novel,Kcnip1,0.5406344803430017
34_Novel,S100b,0.5136943703700996
34_Novel,Ldhb,0.48296018522496187
34_Novel,Ntng1,0.46388976627493256
34_Novel,Sorcs1,0.46091865117842734
34_Novel,Sparcl1,0.4320437033827017
34_Novel,Ryr3,0.42510100229
34_Novel,Cntnap5a,0.4057432847481004
34_Novel,Nupr1,0.39721820431246874
34_Novel,Nefm,0.39370681812766367
34_Novel,Sgcd,0.3762001392689014
34_Novel,Tpbg,0.3632097952020447
34_Novel,Lrrtm4,0.36320879787273236
34_Novel,Mafb,0.3630836245779646
34_Novel,Kcnd2,0.338196533734421
34_Novel,Nrg3,-0.7577394709334551
34_Novel,Gabrg3,-0.750896984051378
34_Novel,Sphkap,-0.7247921637204137
34_Novel,Clstn2,-0.6701360918239816
34_Novel,Bc1,-0.6315521375314607
34_Novel,Calb2,-0.6103569593593768
34_Novel,Spp1,-0.5763985112479616
34_Novel,Zfp804b,-0.5392902480424343
34_Novel,Cd81,-0.5309792613233508
34_Novel,Slit2,-0.5099431572403155
34_Novel,Khdrbs2,-0.49650158771978
34_Novel,Ftl1,-0.4787954171991461
34_Novel,Nlgn1,-0.4696675137187508
34_Novel,Basp1,-0.42831536961443795
34_Novel,Mgat4c,-0.42744460931896955
34_Novel,Ly6h,-0.39579577193378407
34_Novel,Nrg1_ENSMUSG00000062991,-0.37689439039490746
34_Novel,Grm7,-0.3704624524410531
34_Novel,Tenm1,-0.3661449687613318
34_Novel,Stmn1,-0.3648492085224042
35_Novel,Kirrel3,1.6485986817223983
35_Novel,Nrg1_ENSMUSG00000062991,1.3945408190406823
35_Novel,Calb2,0.8956705813636622
35_Novel,Schip1,0.8799148928365007
35_Novel,Neurod2,0.8407310772782597
35_Novel,Dpp10,0.7704156754114095
35_Novel,Ebf1,0.7174070538280561
35_Novel,Nkain2,0.7143837316744064
35_Novel,Opcml,0.6564857596731064
35_Novel,Hs6st3,0.6392708574015329
35_Novel,Tenm3,0.6192055881736696
35_Novel,Astn2,0.6136419693022905
35_Novel,Crhbp,0.5980654754278227
35_Novel,Rbpms,0.5407350083248875
35_Novel,Zfpm2,0.5377300501242822
35_Novel,Sncg,0.5197367907211575
35_Novel,Trhde,0.49590907892911446
35_Novel,Lrrtm4,0.4861224183558185
35_Novel,Bhlhe22,0.48146881576422473
35_Novel,Etl4,0.47620260224366295
35_Novel,Kcnip4,-1.6280897464544863
35_Novel,Mgat4c,-0.8476646575072695
35_Novel,Cdh18,-0.7844711896807379
35_Novel,Sorcs1,-0.7755974365014618
35_Novel,Dab1,-0.7690480825731558
35_Novel,Slc24a2,-0.7470265785745174
35_Novel,Nrgn,-0.7394284288135793
35_Novel,mt-Nd1,-0.7183771190199801
35_Novel,Atp1b1,-0.7105701879328329
35_Novel,Grin2a,-0.6940132560721278
35_Novel,Ptprm,-0.6868663552059439
35_Novel,Kcnd2,-0.6487480456829542
35_Novel,Frmd5,-0.641053559380125
35_Novel,Frmpd4,-0.6134895516678248
35_Novel,Tox,-0.6068287279724097
35_Novel,Ldhb,-0.5896136169954033
35_Novel,Pou6f2,-0.5845537838711321
35_Novel,Tafa2,-0.5800180350258737
35_Novel,Pcdh7,-0.5779675401797897
35_Novel,Actb,-0.5758264419707342
36_Novel,Csmd1,1.2809699761469864
36_Novel,Coch,1.0806002118156934
36_Novel,Stxbp6,0.6732852310113618
36_Novel,Slc8a1,0.6669417259697344
36_Novel,Cplx1,0.6297013830357311
36_Novel,Nrg1_ENSMUSG00000062991,0.614199010957626
36_Novel,Pcdh11x,0.5992282041830325
36_Novel,Cntnap5c,0.5247441268977739
36_Novel,Cdh6,0.5048705233707351
36_Novel,Gpc6,0.49118213504281694
36_Novel,Ldhb,0.4878869656393963
36_Novel,6330411D24Rik,0.47364571139248673
36_Novel,Cpne9,0.44683497915252357
36_Novel,Pcdh17,0.43819672076877714
36_Novel,Cdh12,0.43489497382605996
36_Novel,Opcml,0.40995324472906486
36_Novel,Sorcs1,0.409764844774667
36_Novel,Gabrb1,0.39949173365864143
36_Novel,Pitpnc1,0.39099144824871723
36_Novel,Rgs6,0.38527446171954377
36_Novel,Kirrel3,-0.7892239602456702
36_Novel,Pcdh7,-0.7326966954925584
36_Novel,Grm8,-0.7204543380199466
36_Novel,Asic2,-0.6339637912440913
36_Novel,Pou6f2,-0.5931396566860289
36_Novel,Pcdh10,-0.49891582948349356
36_Novel,Unc5d,-0.49817618001308106
36_Novel,Nrg3,-0.48270424571133574
36_Novel,Zfp804b,-0.4623801533898825
36_Novel,Trpm3,-0.45339611549435893
36_Novel,Alcam,-0.4253505503554711
36_Novel,Kcnb2,-0.41949853794300773
36_Novel,Unc13c,-0.40672054455303847
36_Novel,mt-Nd1,-0.4011259911047873
36_Novel,Ftl1,-0.4005148225639462
36_Novel,Zmat4,-0.3943114194549221
36_Novel,Kcnip4,-0.39000212292104475
36_Novel,Nrxn1,-0.3862040471224598
36_Novel,Synpr,-0.38461895017423714
36_Novel,Cck,-0.3845756779516915
37_Novel,Pcdh7,0.5983517811298574
37_Novel,Rgs6,0.5254438137122677
37_Novel,Ntng1,0.5173362750823418
37_Novel,Alk,0.45958296973678414
37_Novel,Calb2,0.44819059553930013
37_Novel,Aldoc,0.4470776140588941
37_Novel,Gpc5,0.43871980340089406
37_Novel,Il1rapl2,0.4383835431887372
37_Novel,Shisa9,0.4360416455105994
37_Novel,Brinp3,0.42990254211614853
37_Novel,Atp1b1,0.42218963495780787
37_Novel,Csmd1,0.3989283554066216
37_Novel,Nr2f2,0.3983570148812394
37_Novel,Ldhb,0.3973306878025903
37_Novel,Cplx1,0.38498572769448614
37_Novel,Unc5d,0.36376161456402667
37_Novel,Rbms3,0.36349855230381295
37_Novel,Cdh8,0.3576625023646392
37_Novel,Lingo2,0.34653025473130683
37_Novel,Pcp4l1,0.3432162166489461
37_Novel,Kcnip4,-0.9025808667833707
37_Novel,Scg2,-0.5611927524219911
37_Novel,Synpr,-0.4600720225299373
37_Novel,mt-Nd1,-0.4515426855099732
37_Novel,Cartpt,-0.42370946638252893
37_Novel,Ftl1,-0.41517852251291293
37_Novel,Tmsb4x,-0.3888062815417209
37_Novel,Schip1,-0.3781898632414091
37_Novel,Dab1,-0.37565936114282117
37_Novel,Pcp4,-0.35793065208748187
37_Novel,Actb,-0.33493234600864485
37_Novel,Grm7,-0.3233945999684287
37_Novel,Mt1,-0.31997269110345183
37_Novel,Lrp1b,-0.3061728184144212
37_Novel,Fxyd7,-0.2974645104077752
37_Novel,Xist,-0.2949803893400142
37_Novel,Tmsb10,-0.2944694141027431
37_Novel,Grin2a,-0.28921380046372536
37_Novel,Cmss1,-0.2877537696346083
37_Novel,Reln,-0.2730220805193799
38_FmidiON,Meis2,1.311731971230361
38_FmidiON,Calb2,0.9210299838792654
38_FmidiON,Dpp10,0.8981528634804021
38_FmidiON,Pvalb,0.8629561582103091
38_FmidiON,Sorcs1,0.7786659625420412
38_FmidiON,Unc5c,0.6939613150908777
38_FmidiON,Foxp2,0.6793358039863379
38_FmidiON,Cntnap2,0.6735001324509192
38_FmidiON,Nrn1,0.5884979150334423
38_FmidiON,Scg2,0.555275276599589
38_FmidiON,Ebf3,0.5401056101603037
38_FmidiON,Chrm3,0.5244602032506657
38_FmidiON,Vsnl1,0.4443395577932189
38_FmidiON,Shisa9,0.4407700469723306
38_FmidiON,Nrgn,0.4355243011229105
38_FmidiON,Tshz2,0.41444035808596147
38_FmidiON,Kcnb2,0.4011506768158801
38_FmidiON,P3h2,0.3882602010007192
38_FmidiON,Pcp4l1,0.35419482872262487
38_FmidiON,Pcdh11x,0.34696629438568716
38_FmidiON,Mgat4c,-0.8577929408559924
38_FmidiON,Aldoc,-0.7354673664018481
38_FmidiON,Csmd3,-0.6929450363785531
38_FmidiON,Tenm2,-0.6550953956252716
38_FmidiON,Nrg1_ENSMUSG00000062991,-0.6342201441014071
38_FmidiON,mt-Nd1,-0.61211543052721
